event_id,timestamp,district_id,emergency_type,severity_level,response_time_minutes,ambulance_required,hospital_transport_required,weather_related_flag,traffic_related_flag,outcome
EMG_001854,2023-06-16 09:47:00,D14,Medical Emergency,Medium,13.976586189211613,1,0,0,0,Resolved On-Site
EMG_001855,2023-06-16 14:12:00,D09,Medical Emergency,Medium,20.497448761973345,1,0,0,0,Transported to Hospital
EMG_001857,2023-06-16 14:48:00,D12,Public Safety Incident,High,9.7431439787519,0,0,0,0,Transported to Hospital
EMG_001856,2023-06-16 14:54:00,D12,Infrastructure Failure,Medium,17.870635495114225,0,0,0,0,Resolved On-Site
EMG_001858,2023-06-16 18:05:00,D05,Traffic Accident,Low,26.438320638901804,1,0,0,1,Resolved On-Site
EMG_001860,2023-06-16 23:01:00,D14,Medical Emergency,Low,14.895209906729212,1,0,0,0,Resolved On-Site
EMG_001859,2023-06-16 23:49:00,D07,Fire,High,13.968048566494986,0,0,0,0,Transported to Hospital
EMG_001861,2023-06-17 02:35:00,D01,Medical Emergency,Low,13.029185267000642,1,0,0,0,Resolved On-Site
EMG_001862,2023-06-18 01:09:00,D04,Infrastructure Failure,Medium,14.991321950377518,0,0,0,0,Resolved On-Site
EMG_001864,2023-06-18 02:17:00,D10,Fire,High,7.515618617434989,0,0,0,0,Resolved On-Site
EMG_001863,2023-06-18 02:34:00,D10,Medical Emergency,High,9.820526943868485,1,1,0,0,Resolved On-Site
EMG_001865,2023-06-18 08:57:00,D16,Medical Emergency,Low,18.09762430076876,1,0,0,0,Transported to Hospital
EMG_001866,2023-06-18 09:31:00,D06,Medical Emergency,Medium,14.026954130142872,1,0,0,0,Resolved On-Site
EMG_001868,2023-06-18 15:04:00,D17,Public Safety Incident,Medium,12.1835128941854,0,0,0,0,Resolved On-Site
EMG_001867,2023-06-18 15:38:00,D17,Medical Emergency,Low,20.189988648904325,1,0,0,0,Resolved On-Site
EMG_001869,2023-06-19 00:05:00,D08,Traffic Accident,Medium,14.911135170645045,1,0,0,1,Resolved On-Site
EMG_001871,2023-06-19 00:34:00,D13,Medical Emergency,Low,14.844902076915703,1,0,0,0,Resolved On-Site
EMG_001870,2023-06-19 00:35:00,D08,Weather Emergency,Medium,14.244789847057998,0,0,1,0,Resolved On-Site
EMG_001872,2023-06-19 03:50:00,D18,Medical Emergency,Medium,15.383924547007515,1,0,0,0,Resolved On-Site
EMG_001873,2023-06-19 04:55:00,D08,Fire,Low,18.03354467706292,0,0,0,0,Resolved On-Site
EMG_001874,2023-06-19 06:41:00,D07,Medical Emergency,Medium,19.41436103870169,1,0,0,0,Resolved On-Site
EMG_001875,2023-06-19 06:43:00,D11,Medical Emergency,High,23.92271837898613,1,1,0,0,Referred to Other Agency
EMG_001878,2023-06-19 08:17:00,D17,Medical Emergency,Medium,24.00432628735712,1,0,0,0,Resolved On-Site
EMG_001876,2023-06-19 08:23:00,D07,Fire,Medium,25.397929027176605,0,0,0,0,Resolved On-Site
EMG_001877,2023-06-19 08:53:00,D07,Public Safety Incident,Medium,26.621318702890083,0,0,0,0,Resolved On-Site
EMG_001880,2023-06-19 09:10:00,D15,Fire,Low,26.38311442619359,0,0,0,0,Resolved On-Site
EMG_001879,2023-06-19 09:32:00,D01,Traffic Accident,Low,27.073960320505822,1,0,0,1,Transported to Hospital
EMG_001882,2023-06-19 10:09:00,D18,Traffic Accident,Medium,20.24944660328364,1,0,0,1,Transported to Hospital
EMG_001881,2023-06-19 10:36:00,D04,Medical Emergency,Medium,20.416681341276615,1,0,0,0,Referred to Other Agency
EMG_001883,2023-06-19 16:47:00,D01,Public Safety Incident,Medium,26.920372496961534,0,0,0,0,Resolved On-Site
EMG_001884,2023-06-19 16:59:00,D04,Weather Emergency,Low,26.015979674021285,0,0,1,0,Resolved On-Site
EMG_001885,2023-06-19 17:04:00,D02,Medical Emergency,Low,26.410931033256123,1,0,0,0,Transported to Hospital
EMG_001888,2023-06-19 17:19:00,D14,Medical Emergency,Medium,19.000410732882635,1,0,0,0,Resolved On-Site
EMG_001889,2023-06-19 17:23:00,D20,Medical Emergency,Medium,22.9659107502244,1,0,0,0,Transported to Hospital
EMG_001887,2023-06-19 17:32:00,D10,Medical Emergency,High,14.51601364939834,1,1,0,0,Resolved On-Site
EMG_001886,2023-06-19 17:37:00,D03,Traffic Accident,Low,18.373157775379244,1,0,0,1,Resolved On-Site
EMG_001891,2023-06-19 19:33:00,D08,Traffic Accident,High,16.690227443120353,1,1,0,1,Resolved On-Site
EMG_001890,2023-06-19 19:39:00,D08,Medical Emergency,Low,25.44489651089552,1,0,0,0,Transported to Hospital
EMG_001892,2023-06-19 20:01:00,D09,Medical Emergency,Medium,20.925439790151348,1,0,0,0,Transported to Hospital
EMG_001893,2023-06-19 20:59:00,D19,Medical Emergency,Critical,14.540480394723453,1,1,0,0,Transported to Hospital
EMG_001895,2023-06-19 22:09:00,D11,Medical Emergency,High,26.91279646821809,1,1,0,0,Resolved On-Site
EMG_001894,2023-06-19 22:24:00,D08,Public Safety Incident,Low,22.525282121121744,0,0,0,0,Resolved On-Site
EMG_001896,2023-06-19 22:47:00,D17,Medical Emergency,Medium,17.418478040890733,1,0,0,0,Resolved On-Site
EMG_001898,2023-06-19 23:04:00,D16,Medical Emergency,Medium,14.589205132762634,1,0,0,0,Resolved On-Site
EMG_001897,2023-06-19 23:13:00,D05,Medical Emergency,Critical,6.302424194154753,1,1,0,0,Resolved On-Site
EMG_001899,2023-06-20 00:13:00,D02,Weather Emergency,Low,17.705152736307724,0,0,1,0,Resolved On-Site
EMG_001900,2023-06-20 01:53:00,D20,Traffic Accident,Low,17.068287787490732,1,0,0,1,Resolved On-Site
EMG_001901,2023-06-20 02:58:00,D05,Medical Emergency,High,8.268787335839404,1,1,0,0,Transported to Hospital
EMG_001903,2023-06-20 03:42:00,D15,Traffic Accident,Medium,14.734251815679617,1,0,0,1,Transported to Hospital
EMG_001902,2023-06-20 03:50:00,D10,Medical Emergency,Low,12.486939848240954,1,0,0,0,Resolved On-Site
EMG_001904,2023-06-20 05:56:00,D07,Medical Emergency,High,10.093470271269892,1,1,0,0,Transported to Hospital
EMG_001905,2023-06-20 06:14:00,D01,Traffic Accident,Low,23.029046027866475,1,0,0,1,Transported to Hospital
EMG_001906,2023-06-20 08:12:00,D18,Medical Emergency,Low,28.24048186432934,1,0,0,0,Transported to Hospital
EMG_001908,2023-06-20 09:23:00,D17,Medical Emergency,Low,25.104739892583204,1,0,0,0,Resolved On-Site
EMG_001907,2023-06-20 09:32:00,D01,Traffic Accident,High,21.229204674924603,1,1,0,1,Resolved On-Site
EMG_001909,2023-06-20 10:10:00,D20,Medical Emergency,Low,20.26713077314368,1,0,0,0,Resolved On-Site
EMG_001910,2023-06-20 11:17:00,D04,Traffic Accident,Medium,20.6541272591816,1,0,0,1,Referred to Other Agency
EMG_001911,2023-06-20 11:29:00,D11,Fire,Medium,26.19448375933529,0,0,0,0,Resolved On-Site
EMG_001912,2023-06-20 12:04:00,D14,Medical Emergency,Low,17.552905766259578,1,0,0,0,Resolved On-Site
EMG_001915,2023-06-20 13:21:00,D17,Traffic Accident,Medium,20.082324167841797,1,0,0,1,Resolved On-Site
EMG_001914,2023-06-20 13:41:00,D15,Medical Emergency,Critical,8.341288606452416,1,1,0,0,Resolved On-Site
EMG_001913,2023-06-20 13:56:00,D01,Medical Emergency,Low,20.97174142096638,1,0,0,0,Resolved On-Site
EMG_001918,2023-06-20 15:01:00,D10,Medical Emergency,Low,15.097667971678948,1,0,0,0,Resolved On-Site
EMG_001917,2023-06-20 15:30:00,D08,Public Safety Incident,High,12.4192128014368,0,0,0,0,Transported to Hospital
EMG_001916,2023-06-20 15:38:00,D03,Traffic Accident,Low,19.76518630864809,1,0,0,1,Resolved On-Site
EMG_001919,2023-06-20 15:48:00,D20,Medical Emergency,Medium,19.1226372090212,1,0,0,0,Resolved On-Site
EMG_001924,2023-06-20 16:09:00,D17,Medical Emergency,High,15.921168522268792,1,1,0,0,Referred to Other Agency
EMG_001920,2023-06-20 16:48:00,D05,Fire,Medium,26.63936907667091,0,0,0,0,Resolved On-Site
EMG_001921,2023-06-20 16:49:00,D07,Medical Emergency,Medium,26.874061233618768,1,0,0,0,Resolved On-Site
EMG_001922,2023-06-20 16:51:00,D09,Medical Emergency,High,20.62077821992562,1,1,0,0,Resolved On-Site
EMG_001923,2023-06-20 16:57:00,D12,Medical Emergency,High,14.801735943534885,1,1,0,0,Resolved On-Site
EMG_001925,2023-06-20 17:50:00,D19,Traffic Accident,Low,31.15929992473791,1,0,0,1,Resolved On-Site
EMG_001926,2023-06-20 18:26:00,D14,Medical Emergency,High,12.435964350092204,1,1,0,0,Resolved On-Site
EMG_001927,2023-06-20 19:17:00,D02,Medical Emergency,Medium,22.856245454797858,1,0,0,0,Resolved On-Site
EMG_001931,2023-06-20 19:19:00,D10,Medical Emergency,Low,22.093471936764264,1,0,0,0,Resolved On-Site
EMG_001928,2023-06-20 19:27:00,D04,Medical Emergency,Low,29.873821334794837,1,0,0,0,Resolved On-Site
EMG_001930,2023-06-20 19:29:00,D04,Traffic Accident,Medium,23.21835574147399,1,0,0,1,Resolved On-Site
EMG_001932,2023-06-20 19:49:00,D16,Medical Emergency,Medium,20.20338838749441,1,0,0,0,Transported to Hospital
EMG_001933,2023-06-20 19:53:00,D16,Medical Emergency,Low,24.125351318720995,1,0,0,0,Resolved On-Site
EMG_001929,2023-06-20 19:56:00,D04,Traffic Accident,Critical,18.72067093391445,1,1,0,1,Transported to Hospital
EMG_001934,2023-06-20 20:43:00,D05,Medical Emergency,Low,24.56581106968596,1,0,0,0,Resolved On-Site
EMG_001936,2023-06-20 22:01:00,D17,Fire,Medium,15.055705968013664,0,0,0,0,Transported to Hospital
EMG_001938,2023-06-20 22:03:00,D20,Medical Emergency,Medium,20.283886217630126,1,0,0,0,Resolved On-Site
EMG_001935,2023-06-20 22:09:00,D06,Medical Emergency,High,15.257331964895544,1,1,0,0,Transported to Hospital
EMG_001937,2023-06-20 22:35:00,D20,Medical Emergency,Critical,12.11658155690458,1,1,0,0,Referred to Other Agency
EMG_001939,2023-06-20 23:58:00,D18,Fire,Medium,10.654503517850932,0,0,0,0,Resolved On-Site
EMG_001940,2023-06-21 06:42:00,D02,Medical Emergency,High,9.411032384266989,1,1,0,0,Transported to Hospital
EMG_001942,2023-06-21 09:13:00,D09,Medical Emergency,Low,27.43586699964068,1,0,0,0,Resolved On-Site
EMG_001941,2023-06-21 09:22:00,D09,Medical Emergency,Low,29.65249308930278,1,0,0,0,Resolved On-Site
EMG_001943,2023-06-21 13:03:00,D19,Traffic Accident,Medium,16.77314118872802,1,0,0,1,Transported to Hospital
EMG_001944,2023-06-21 14:42:00,D15,Medical Emergency,Low,18.04159191839462,1,0,0,0,Resolved On-Site
EMG_001947,2023-06-21 15:13:00,D17,Medical Emergency,Low,19.18005532147875,1,0,0,0,Resolved On-Site
EMG_001946,2023-06-21 15:23:00,D10,Fire,Low,19.892334709594248,0,0,0,0,Resolved On-Site
EMG_001945,2023-06-21 15:25:00,D10,Medical Emergency,Medium,12.845455691563943,1,0,0,0,Transported to Hospital
EMG_001948,2023-06-21 16:42:00,D17,Medical Emergency,Low,25.61692016784689,1,0,0,0,Transported to Hospital
EMG_001949,2023-06-21 17:24:00,D12,Traffic Accident,Low,22.24146110559208,1,0,0,1,Transported to Hospital
EMG_001950,2023-06-22 06:10:00,D06,Medical Emergency,Medium,19.52706310362582,1,0,0,0,Resolved On-Site
EMG_001951,2023-06-22 06:53:00,D07,Medical Emergency,Medium,22.794631066905087,1,0,0,0,Resolved On-Site
EMG_001954,2023-06-22 08:31:00,D19,Medical Emergency,Low,24.378411899952223,1,0,0,0,Resolved On-Site
EMG_001953,2023-06-22 08:31:00,D07,Medical Emergency,Medium,28.566691576797822,1,0,0,0,Resolved On-Site
EMG_001952,2023-06-22 08:42:00,D07,Medical Emergency,Low,30.63820390950589,1,0,0,0,Resolved On-Site
EMG_001956,2023-06-22 09:41:00,D20,Medical Emergency,Medium,22.993411081038023,1,0,0,0,Resolved On-Site
EMG_001955,2023-06-22 09:47:00,D02,Public Safety Incident,Low,23.141542673411493,0,0,0,0,Resolved On-Site
EMG_001957,2023-06-22 10:24:00,D19,Medical Emergency,Medium,18.157497157532102,1,0,0,0,Transported to Hospital
EMG_001958,2023-06-22 12:02:00,D18,Traffic Accident,Medium,18.24913455987028,1,0,0,1,Resolved On-Site
EMG_001959,2023-06-22 19:45:00,D09,Medical Emergency,Low,29.829023563015294,1,0,0,0,Resolved On-Site
EMG_001960,2023-06-23 00:44:00,D06,Medical Emergency,Low,18.144259198748937,1,0,0,0,Transported to Hospital
EMG_001961,2023-06-23 05:12:00,D02,Public Safety Incident,Medium,10.22000454516234,0,0,0,0,Transported to Hospital
EMG_001962,2023-06-23 09:52:00,D11,Medical Emergency,Low,39.08083459936407,1,0,0,0,Resolved On-Site
EMG_001964,2023-06-23 16:04:00,D09,Traffic Accident,Medium,30.3048884227983,1,0,0,1,Resolved On-Site
EMG_001963,2023-06-23 16:14:00,D08,Traffic Accident,Medium,17.682715476189596,1,0,0,1,Resolved On-Site
EMG_001965,2023-06-23 18:57:00,D15,Medical Emergency,Low,28.92244691594293,1,0,0,0,Transported to Hospital
EMG_001966,2023-06-23 20:27:00,D02,Medical Emergency,High,15.484062020363572,1,1,0,0,Resolved On-Site
EMG_001967,2023-06-23 22:19:00,D19,Medical Emergency,Low,25.992006145742938,1,0,0,0,Resolved On-Site
EMG_001968,2023-06-24 01:27:00,D05,Public Safety Incident,Low,18.16683202158481,0,0,0,0,Transported to Hospital
EMG_001969,2023-06-24 01:44:00,D14,Fire,Low,16.168653584583,0,0,0,0,Resolved On-Site
EMG_001970,2023-06-24 03:11:00,D04,Medical Emergency,High,5.212071591377335,1,1,0,0,Resolved On-Site
EMG_001971,2023-06-24 03:43:00,D11,Medical Emergency,Medium,16.238354019428936,1,0,0,0,Resolved On-Site
EMG_001972,2023-06-24 05:19:00,D02,Traffic Accident,Critical,8.02679700168581,1,1,0,1,Resolved On-Site
EMG_001973,2023-06-24 05:50:00,D04,Medical Emergency,Low,14.996857405242276,1,0,0,0,Transported to Hospital
EMG_001974,2023-06-24 05:57:00,D15,Medical Emergency,Low,19.273146229086407,1,0,0,0,Resolved On-Site
EMG_001976,2023-06-24 07:12:00,D12,Medical Emergency,Low,15.058463719812876,1,0,0,0,Resolved On-Site
EMG_001977,2023-06-24 07:24:00,D17,Medical Emergency,Medium,15.087668328838962,1,0,0,0,Resolved On-Site
EMG_001975,2023-06-24 07:48:00,D06,Fire,Medium,12.92148131447516,0,0,0,0,Transported to Hospital
EMG_001978,2023-06-24 08:08:00,D05,Medical Emergency,Low,21.570901525669807,1,0,0,0,Resolved On-Site
EMG_001980,2023-06-24 08:14:00,D17,Medical Emergency,Low,22.90666885681215,1,0,0,0,Resolved On-Site
EMG_001979,2023-06-24 08:45:00,D10,Medical Emergency,Medium,16.490332927500138,1,0,0,0,Resolved On-Site
EMG_001981,2023-06-24 09:08:00,D03,Medical Emergency,High,7.52477727379247,1,1,0,0,Resolved On-Site
EMG_001982,2023-06-24 10:38:00,D16,Traffic Accident,Medium,12.839141706383469,1,0,0,1,Transported to Hospital
EMG_001983,2023-06-24 11:29:00,D14,Traffic Accident,Medium,14.701968501556928,1,0,0,1,Resolved On-Site
EMG_001984,2023-06-24 12:01:00,D01,Medical Emergency,Medium,15.093641840574936,1,0,0,0,Referred to Other Agency
EMG_001985,2023-06-24 12:31:00,D03,Weather Emergency,Medium,12.21218756820447,0,0,1,0,Resolved On-Site
EMG_001986,2023-06-24 13:32:00,D06,Traffic Accident,Low,18.32815773315328,1,0,0,1,Resolved On-Site
EMG_001989,2023-06-24 14:24:00,D16,Medical Emergency,High,13.219045439511046,1,1,0,0,Resolved On-Site
EMG_001988,2023-06-24 14:28:00,D14,Traffic Accident,High,11.933897331334276,1,1,0,1,Transported to Hospital
EMG_001987,2023-06-24 14:39:00,D08,Medical Emergency,High,11.338810866063168,1,1,0,0,Transported to Hospital
EMG_001990,2023-06-24 15:14:00,D20,Traffic Accident,Medium,11.297585827415954,1,0,0,1,Resolved On-Site
EMG_001991,2023-06-24 16:43:00,D09,Traffic Accident,Low,17.140926423155037,1,0,0,1,Resolved On-Site
EMG_001992,2023-06-24 17:01:00,D12,Traffic Accident,Low,16.212700453046114,1,0,0,1,Resolved On-Site
EMG_001993,2023-06-24 17:14:00,D14,Medical Emergency,High,14.962899236909148,1,1,0,0,Transported to Hospital
EMG_001995,2023-06-24 18:11:00,D06,Traffic Accident,Low,17.229663952357633,1,0,0,1,Resolved On-Site
EMG_001994,2023-06-24 18:20:00,D01,Medical Emergency,Low,18.538233125034967,1,0,0,0,Transported to Hospital
EMG_001996,2023-06-24 19:35:00,D16,Medical Emergency,Low,16.24450853491951,1,0,0,0,Transported to Hospital
EMG_001997,2023-06-24 20:48:00,D01,Traffic Accident,Medium,17.320887126712968,1,0,0,1,Resolved On-Site
EMG_001998,2023-06-24 22:20:00,D02,Fire,Medium,16.805898926118328,0,0,0,0,Transported to Hospital
EMG_002001,2023-06-24 23:33:00,D06,Medical Emergency,High,5.881995489319504,1,1,0,0,Resolved On-Site
EMG_001999,2023-06-24 23:34:00,D01,Medical Emergency,Medium,16.582472563062787,1,0,0,0,Resolved On-Site
EMG_002002,2023-06-24 23:37:00,D06,Weather Emergency,Critical,4.056071948104009,0,0,1,0,Resolved On-Site
EMG_002000,2023-06-24 23:46:00,D04,Medical Emergency,Low,13.803513212787738,1,0,0,0,Transported to Hospital
EMG_002003,2023-06-25 00:22:00,D17,Medical Emergency,Low,17.777063068862674,1,0,0,0,Transported to Hospital
EMG_002004,2023-06-25 03:23:00,D02,Medical Emergency,Low,16.52231684959458,1,0,0,0,Referred to Other Agency
EMG_002005,2023-06-25 04:46:00,D05,Medical Emergency,Medium,15.278189576702356,1,0,0,0,Resolved On-Site
EMG_002007,2023-06-25 05:11:00,D17,Medical Emergency,Low,11.380738295140972,1,0,0,0,Transported to Hospital
EMG_002006,2023-06-25 05:55:00,D12,Medical Emergency,Medium,9.214536982409829,1,0,0,0,Resolved On-Site
EMG_002008,2023-06-25 06:29:00,D02,Medical Emergency,High,12.89787211329906,1,1,0,0,Resolved On-Site
EMG_002009,2023-06-25 07:16:00,D03,Traffic Accident,Low,16.224933730794813,1,0,0,1,Resolved On-Site
EMG_002010,2023-06-25 07:17:00,D06,Traffic Accident,High,9.33404772294751,1,1,0,1,Referred to Other Agency
EMG_002011,2023-06-25 07:46:00,D10,Fire,Medium,13.800736052533171,0,0,0,0,Transported to Hospital
EMG_002018,2023-06-25 08:01:00,D15,Infrastructure Failure,Low,32.70004217388308,0,0,0,0,Resolved On-Site
EMG_002014,2023-06-25 08:04:00,D11,Public Safety Incident,Medium,41.20471046862936,0,0,0,0,Resolved On-Site
EMG_002012,2023-06-25 08:14:00,D10,Traffic Accident,Medium,28.634196757213207,1,0,0,1,Transported to Hospital
EMG_002021,2023-06-25 08:20:00,D18,Weather Emergency,Medium,35.38620468538204,0,0,1,0,Transported to Hospital
EMG_002016,2023-06-25 08:26:00,D14,Infrastructure Failure,Medium,31.66964651570455,0,0,0,0,Resolved On-Site
EMG_002015,2023-06-25 08:37:00,D12,Weather Emergency,Low,33.26408306601972,0,0,1,0,Resolved On-Site
EMG_002020,2023-06-25 08:43:00,D17,Weather Emergency,High,26.3700883578309,0,0,1,0,Resolved On-Site
EMG_002019,2023-06-25 08:52:00,D16,Fire,Low,32.50008251661189,0,0,0,0,Transported to Hospital
EMG_002017,2023-06-25 08:53:00,D15,Traffic Accident,Medium,32.53416905474627,1,0,0,1,Resolved On-Site
EMG_002013,2023-06-25 08:54:00,D11,Traffic Accident,Low,49.114192956995694,1,0,0,1,Resolved On-Site
EMG_002022,2023-06-25 09:11:00,D01,Traffic Accident,Medium,36.918487092925965,1,0,0,1,Resolved On-Site
EMG_002024,2023-06-25 09:18:00,D06,Weather Emergency,Low,35.7149317066077,0,0,1,0,Resolved On-Site
EMG_002028,2023-06-25 09:19:00,D13,Weather Emergency,Low,30.389390366008183,0,0,1,0,Resolved On-Site
EMG_002023,2023-06-25 09:29:00,D06,Traffic Accident,Low,31.38208194046717,1,0,0,1,Resolved On-Site
EMG_002026,2023-06-25 09:33:00,D08,Traffic Accident,Medium,29.007180871179106,1,0,0,1,Transported to Hospital
EMG_002030,2023-06-25 09:47:00,D18,Traffic Accident,Low,36.610612831017534,1,0,0,1,Transported to Hospital
EMG_002025,2023-06-25 09:48:00,D07,Weather Emergency,Medium,33.0480469068779,0,0,1,0,Resolved On-Site
EMG_002029,2023-06-25 09:56:00,D15,Traffic Accident,Medium,36.03750786679184,1,0,0,1,Transported to Hospital
EMG_002027,2023-06-25 09:58:00,D13,Weather Emergency,Medium,28.32862297763803,0,0,1,0,Resolved On-Site
EMG_002035,2023-06-25 10:09:00,D17,Traffic Accident,Medium,35.78959114137544,1,0,0,1,Resolved On-Site
EMG_002034,2023-06-25 10:11:00,D16,Weather Emergency,Low,35.49931441562259,0,0,1,0,Resolved On-Site
EMG_002033,2023-06-25 10:21:00,D15,Traffic Accident,Low,35.05226786293717,1,0,0,1,Transported to Hospital
EMG_002032,2023-06-25 10:32:00,D10,Medical Emergency,Medium,27.46436562637292,1,0,0,0,Resolved On-Site
EMG_002031,2023-06-25 10:54:00,D03,Traffic Accident,Medium,27.06840434324507,1,0,0,1,Resolved On-Site
EMG_002040,2023-06-25 11:02:00,D19,Traffic Accident,Low,37.13212011197616,1,0,0,1,Transported to Hospital
EMG_002038,2023-06-25 11:08:00,D06,Weather Emergency,Medium,34.76538702268599,0,0,1,0,Resolved On-Site
EMG_002037,2023-06-25 11:12:00,D05,Traffic Accident,Medium,36.22694989328279,1,0,0,1,Resolved On-Site
EMG_002036,2023-06-25 11:24:00,D05,Weather Emergency,Medium,34.59868213748511,0,0,1,0,Resolved On-Site
EMG_002039,2023-06-25 11:30:00,D13,Weather Emergency,Medium,24.85075130554888,0,0,1,0,Transported to Hospital
EMG_002044,2023-06-25 12:01:00,D12,Traffic Accident,High,24.738903863738244,1,1,0,1,Referred to Other Agency
EMG_002047,2023-06-25 12:19:00,D20,Weather Emergency,Low,35.46531223842427,0,0,1,0,Resolved On-Site
EMG_002045,2023-06-25 12:22:00,D16,Weather Emergency,Medium,31.116640809591512,0,0,1,0,Resolved On-Site
EMG_002046,2023-06-25 12:28:00,D19,Weather Emergency,Low,35.510810027651644,0,0,1,0,Transported to Hospital
EMG_002042,2023-06-25 12:32:00,D09,Traffic Accident,High,27.923372516752565,1,1,0,1,Resolved On-Site
EMG_002041,2023-06-25 12:41:00,D06,Weather Emergency,Medium,37.177390646903824,0,0,1,0,Resolved On-Site
EMG_002043,2023-06-25 12:48:00,D09,Medical Emergency,High,36.39358389282821,1,1,0,0,Resolved On-Site
EMG_002051,2023-06-25 13:02:00,D04,Traffic Accident,Medium,31.88257448870157,1,0,0,1,Transported to Hospital
EMG_002048,2023-06-25 13:13:00,D02,Public Safety Incident,Medium,35.56003902765556,0,0,0,0,Transported to Hospital
EMG_002050,2023-06-25 13:21:00,D04,Public Safety Incident,Low,39.21834007664303,0,0,0,0,Resolved On-Site
EMG_002055,2023-06-25 13:35:00,D19,Weather Emergency,Low,35.10858725156851,0,0,1,0,Resolved On-Site
EMG_002056,2023-06-25 13:35:00,D19,Weather Emergency,Low,35.43714635826441,0,0,1,0,Resolved On-Site
